3.93881709242119E+01	4.53582582702249E+01	8.62916352138125E+01	1.5E+02	1.5E+02	0E+00	1E+00
1.5E+02	1.5E+02	1.17623422721659E+02	1.39899450763299E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.5E+02	1.03256205127952E+02	1.22710228774226E+02	1.5E+02	0E+00	0E+00
1.5E+02	8.65666387372485E+01	7.26864723394661E+01	8.62769530123993E+01	1.5E+02	-1E+00	0E+00
6.24514904502238E+01	3.92340699340607E+01	3.74708901941491E+01	5.10781432463021E+01	1.5E+02	0E+00	1E+00
1.5E+02	1.36008902743692E+02	1.14301244481256E+02	1.35863190247367E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.18751723032311E+02	9.98359105028835E+01	1.18624810314971E+02	1.5E+02	0E+00	0E+00
1.5E+02	8.22381782039301E+01	6.92292159963965E+01	8.21508452599241E+01	1.5E+02	-3E+00	1E+00
4.41099856487477E+01	3.85472581302415E+01	4.72272379325061E+01	1.05565930519716E+02	1.5E+02	0E+00	1E+00
1.5E+02	1.5E+02	1.10443787518273E+02	1.31296239203051E+02	1.5E+02	-1E+00	0E+00
1.5E+02	1.00133717247902E+02	1.01660185083299E+02	1.5E+02	1.5E+02	0E+00	0E+00
1.5E+02	7.0032896851507E+01	7.10917922470946E+01	1.06616241633381E+02	1.5E+02	0E+00	1E+00
4.82503506642859E+01	3.39199313094033E+01	3.44177278614813E+01	5.12024571750802E+01	1.5E+02	0E+00	1E+00
1.5E+02	1.34085546918189E+02	1.12703512034609E+02	1.33976387682205E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.16830525455217E+02	9.82381179266403E+01	1.16735720138E+02	1.5E+02	0E+00	0E+00
1.5E+02	8.03217418571043E+01	6.76314004041342E+01	8.02569929185941E+01	1.5E+02	0E+00	1E+00
7.4132717885731E+01	3.65591939447064E+01	3.09422967157262E+01	3.65304678166015E+01	7.39241911782253E+01	-2E+00	1E+00
1.5E+02	1.5E+02	1.1627783321029E+02	1.38223120515806E+02	1.5E+02	-1E+00	0E+00
1.5E+02	1.06163477774047E+02	1.07575308011114E+02	1.5E+02	1.5E+02	0E+00	0E+00
1.09749429544407E+02	7.59806362757064E+01	7.69823731538596E+01	1.15168542802713E+02	1.5E+02	1E+00	0E+00
7.42114071472937E+01	4.21887998272558E+01	3.79627676988084E+01	4.8046947220524E+01	1.5E+02	0E+00	1E+00
1.5E+02	1.38441435878844E+02	1.16374162490993E+02	1.38373897862282E+02	1.5E+02	2E+00	0E+00
1.5E+02	1.5E+02	1.28993945174712E+02	1.04817600408727E+02	1.20554557588741E+02	1E+00	0E+00
1.5E+02	1.5E+02	1.26137756274167E+02	8.64442740911815E+01	8.67754673887601E+01	1E+00	0E+00
1.5E+02	1.5E+02	1.28527980920423E+02	7.11944860476865E+01	6.33157997144989E+01	1E+00	0E+00
1.5E+02	1.5E+02	1.5E+02	6.24313647213449E+01	4.88877005198455E+01	-1E+00	1E+00
1.5E+02	1.393487616945E+02	1.5E+02	1.5E+02	1.5E+02	-1E+00	0E+00
1.5E+02	1.07087453975481E+02	1.5E+02	1.5E+02	1.5E+02	-1E+00	0E+00
9.28575453841378E+01	1.5E+02	1.5E+02	1.5E+02	1.4402302810672E+02	-2E+00	0E+00
1.5E+02	1.5E+02	1.43827382572134E+02	1.18298160061982E+02	1.37711748782294E+02	-2E+00	0E+00
1.5E+02	1.18080583390196E+02	8.63303431617542E+01	9.07622351042671E+01	1.44347787825523E+02	0E+00	0E+00
1.5E+02	6.55129216047317E+01	4.80466874034834E+01	5.04259498248598E+01	7.96763292202577E+01	2E+00	1E+00
1.39533539264245E+02	1.5E+02	1.5E+02	1.32377817175214E+02	1.5E+02	-3E+00	0E+00
1.5E+02	1.10019111804446E+02	1.5E+02	1.5E+02	1.20459902149702E+02	-4E+00	0E+00
1.37116154036606E+02	1.5E+02	1.5E+02	7.91559074279638E+01	6.24954324848343E+01	-5E+00	0E+00
1.32472875127503E+02	5.39526630540285E+01	4.26953116326551E+01	4.75853653377281E+01	8.42461359539124E+01	-2E+00	1E+00
1.5E+02	1.5E+02	1.13834995549484E+02	1.3538007296437E+02	1.5E+02	-1E+00	0E+00
1.5E+02	1.5E+02	1.05139097299442E+02	1.5E+02	1.5E+02	1E+00	0E+00
1.5E+02	1.5E+02	7.05803225055917E+01	8.85568189126104E+01	1.5E+02	0E+00	0E+00
1.5E+02	3.83212189719083E+01	3.41225861578752E+01	4.2594349612595E+01	1.00938215668849E+02	0E+00	1E+00
1.5E+02	1.32515016209983E+02	1.17469487921537E+02	1.47758913085791E+02	1.5E+02	-1E+00	0E+00
1.41547941686259E+02	1.05345663375036E+02	1.12392077982397E+02	1.5E+02	1.5E+02	3E+00	0E+00
1.5E+02	1.1840465713815E+02	7.99365581273242E+01	7.94204292307676E+01	1.15372523079374E+02	1E+00	0E+00
1.5E+02	9.54075356182404E+01	5.15348950241947E+01	4.52917637927588E+01	5.59644571955487E+01	-1E+00	1E+00
1.5E+02	1.5E+02	1.12164801961694E+02	1.33459219840217E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.5E+02	9.77764455185174E+01	1.16223836313774E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.5E+02	6.71987779759537E+01	7.97669720880713E+01	1.5E+02	0E+00	1E+00
1.5E+02	3.60449736329329E+01	3.05206208826226E+01	3.60392080637188E+01	7.29707298975942E+01	0E+00	1E+00
1.5E+02	1.41928428477274E+02	1.19327732087682E+02	1.41930291205729E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.24987241650698E+02	1.05119443915443E+02	1.24988878778085E+02	1.5E+02	0E+00	0E+00
1.5E+02	8.86091933423882E+01	7.46096343811208E+01	8.86103475213181E+01	1.5E+02	0E+00	0E+00
9.12715830049456E+01	4.4907913339927E+01	3.79570476518948E+01	4.49084873960129E+01	9.12757362754576E+01	0E+00	1E+00
1.5E+02	1.5E+02	1.19341925456766E+02	1.4194706306319E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.5E+02	1.05133630609224E+02	1.25005661236933E+02	1.5E+02	-1E+00	0E+00
1.5E+02	7.99821178337184E+01	7.72991110772983E+01	1.07937973410095E+02	1.5E+02	-1E+00	1E+00
5.44768811057695E+01	4.19324732705787E+01	4.56448063542591E+01	7.70519472809358E+01	1.5E+02	-2E+00	1E+00
1.5E+02	1.31178117306311E+02	1.10306915251663E+02	1.31168592362839E+02	1.5E+02	2E+00	0E+00
1.5E+02	1.5E+02	1.21609874173996E+02	9.8743872427559E+01	1.13452626469751E+02	3E+00	0E+00
9.89508227151715E+01	1.5E+02	1.5E+02	1.1650877140932E+02	8.6878401070519E+01	0E+00	0E+00
1.09794691401349E+02	1.5E+02	1.5E+02	1.04787276271048E+02	7.83030332978949E+01	0E+00	0E+00
1.21584287741708E+02	1.5E+02	1.5E+02	9.21008446511263E+01	6.88756867442726E+01	0E+00	0E+00
1.33777673209443E+02	1.5E+02	1.5E+02	7.89800092354069E+01	5.91258772426573E+01	0E+00	0E+00
1.46123056351088E+02	1.5E+02	1.5E+02	6.56958110077064E+01	4.92545628772448E+01	-3E+00	1E+00
1.5E+02	1.33429448900361E+02	1.12215187436511E+02	1.33467934942584E+02	1.5E+02	5E+00	0E+00
5.61708208663515E+01	9.27667916085354E+01	1.5E+02	1.5E+02	1.23129038553842E+02	4E+00	0E+00
4.34674186241792E+01	3.77633819809572E+01	4.59614408008239E+01	1.00822705234216E+02	1.5E+02	3E+00	1E+00
1.5E+02	1.34470616809299E+02	1.13072255225208E+02	1.34470616809299E+02	1.5E+02	-2E+00	0E+00
1.16628746931914E+02	1.01615799408614E+02	1.25311463195997E+02	1.5E+02	1.5E+02	-2E+00	0E+00
8.41621575313952E+01	9.63234916635408E+01	1.5E+02	1.5E+02	1.2729539860874E+02	-1E+00	0E+00
7.25593923340057E+01	9.52985580818326E+01	1.5E+02	1.5E+02	1.1894165689884E+02	-2E+00	0E+00
8.25242545258032E+01	1.5E+02	1.5E+02	1.42444864521994E+02	9.73602462390236E+01	-4E+00	0E+00
1.5E+02	1.5E+02	9.22587255707526E+01	7.61164790340936E+01	8.86293802431766E+01	0E+00	0E+00
1.5E+02	1.23564171115697E+02	5.71569830086076E+01	4.71746353803337E+01	5.46965785489777E+01	2E+00	1E+00
1.5E+02	1.3314985686455E+02	1.11982741509356E+02	1.33193213164325E+02	1.5E+02	-2E+00	0E+00
1.15418318922348E+02	1.00477384513013E+02	1.23787979177107E+02	1.5E+02	1.5E+02	-1E+00	0E+00
8.22313685485155E+01	8.20068023364353E+01	1.19816990459567E+02	1.5E+02	1.5E+02	0E+00	0E+00
5.7355713651507E+01	5.71790915313542E+01	8.32666866077957E+01	1.5E+02	1.5E+02	-2E+00	1E+00
3.80227619630217E+01	4.83226292246428E+01	1.21178045139551E+02	1.5E+02	1.5E+02	0E+00	1E+00
1.5E+02	1.45360863205223E+02	1.22205653657119E+02	1.45360863204808E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.28112877126098E+02	1.07740351643661E+02	1.28113333738718E+02	1.5E+02	-2E+00	0E+00
1.03216283578707E+02	8.04213896974435E+01	8.89536079413923E+01	1.5E+02	1.5E+02	1E+00	0E+00
7.40096930303991E+01	4.89324543821635E+01	4.78534130546511E+01	6.76321692663579E+01	1.5E+02	4E+00	1E+00
1.5E+02	1.34370389132828E+02	1.13064077818663E+02	1.34551468387308E+02	1.5E+02	-1E+00	0E+00
1.46864434633429E+02	1.02609182724041E+02	1.04447700317045E+02	1.5E+02	1.5E+02	-2E+00	0E+00
8.09316663602814E+01	7.70221290614334E+01	1.05339148851297E+02	1.5E+02	1.5E+02	1E+00	0E+00
5.63914661460056E+01	4.73271740525804E+01	5.57724083210015E+01	1.12120494671585E+02	1.5E+02	0E+00	1E+00
1.5E+02	1.31298467679727E+02	1.10380328304352E+02	1.31223332176628E+02	1.5E+02	-1E+00	0E+00
1.43697674518143E+02	1.00043694940941E+02	1.0157649100489E+02	1.5E+02	1.5E+02	0E+00	0E+00
1.00235995284093E+02	6.9936763211896E+01	7.09995682566676E+01	1.06489553445746E+02	1.5E+02	0E+00	1E+00
4.8105840212285E+01	3.3823446287837E+01	3.43222804696786E+01	5.1064253768943E+01	1.5E+02	0E+00	1E+00
1.5E+02	1.34230745714073E+02	1.12795259403742E+02	1.34050058420808E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.16971067692031E+02	9.83298652530371E+01	1.16814036509053E+02	1.5E+02	-1E+00	0E+00
1.12539261126661E+02	7.2676066533093E+01	7.01857906569346E+01	9.78315811067881E+01	1.5E+02	0E+00	1E+00
5.35975353318801E+01	3.4879454417143E+01	3.37061857060193E+01	4.66123798915186E+01	1.5E+02	1E+00	1E+00
1.5E+02	1.36604491044928E+02	1.14861887192088E+02	1.36604491044928E+02	1.5E+02	1E+00	0E+00
1.5E+02	1.5E+02	1.06224133434348E+02	1.04680164010085E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.13401808587213E+02	7.56417341323658E+01	7.45508767733896E+01	1.06986537562314E+02	-1E+00	0E+00
1.15470609564629E+02	4.64500486573989E+01	3.66524625727169E+01	4.0666107231419E+01	7.12796754040387E+01	-1E+00	1E+00
1.5E+02	1.415675734531E+02	1.19011172253716E+02	1.41536246677562E+02	1.5E+02	-4E+00	0E+00
1.1515644883942E+02	1.46854598519169E+02	1.5E+02	1.5E+02	6.59680583081572E+01	-5E+00	0E+00
1.5E+02	1.26461272042894E+02	5.16190846112355E+01	4.08856866426247E+01	4.55793612431859E+01	-5E+00	1E+00
1.5E+02	1.35118806888315E+02	1.13615877604576E+02	1.37439015954784E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.18201649663853E+02	9.91885140262489E+01	1.17632375683367E+02	1.5E+02	0E+00	0E+00
1.5E+02	8.16372959404813E+01	6.85957696799655E+01	8.12421106273146E+01	1.5E+02	0E+00	0E+00
7.70652747157055E+01	3.77903381496085E+01	3.19119260426795E+01	3.76118201215861E+01	7.57700165582954E+01	0E+00	1E+00
1.5E+02	1.4166865081053E+02	1.19132894308581E+02	1.41725449076711E+02	1.5E+02	-1E+00	0E+00
1.5E+02	1.09225069782456E+02	1.11041431864343E+02	1.5E+02	1.5E+02	-2E+00	0E+00
8.78602926993676E+01	8.35437396892238E+01	1.14195695118989E+02	1.5E+02	1.5E+02	0E+00	0E+00
6.04475068755225E+01	5.74627589846659E+01	7.82687191640098E+01	1.5E+02	1.5E+02	-1E+00	1E+00
1.5E+02	1.35590720274031E+02	1.14011660675745E+02	1.35590720274031E+02	1.5E+02	1E+00	0E+00
1.5E+02	1.5E+02	1.05484331709723E+02	1.03803979021047E+02	1.48945702482696E+02	4E+00	0E+00
1.0506949121496E+02	1.5E+02	1.5E+02	1.09467299830432E+02	8.55925070154567E+01	0E+00	0E+00
1.1902055705573E+02	1.5E+02	1.5E+02	9.60667599374306E+01	7.53123258112081E+01	-1E+00	0E+00
1.5E+02	1.5E+02	1.18770144266062E+02	6.65867856933624E+01	5.9556590464241E+01	-3E+00	1E+00
1.5E+02	6.16761338600933E+01	3.61685718035837E+01	3.30320250022613E+01	4.24432764924746E+01	0E+00	1E+00
1.5E+02	1.31795256664469E+02	1.1086483250792E+02	1.31881950499411E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.14620241468618E+02	9.64743877117045E+01	1.14740061126398E+02	1.5E+02	0E+00	0E+00
1.5E+02	7.81793271226929E+01	6.58959055253932E+01	7.82608416350429E+01	1.5E+02	0E+00	1E+00
6.96611680130774E+01	3.44709461649792E+01	2.92174414146149E+01	3.45058984197723E+01	6.99151630011245E+01	-1E+00	1E+00
1.5E+02	1.39840525737758E+02	1.17558025317186E+02	1.39797965305367E+02	1.5E+02	1E+00	0E+00
1.5E+02	1.5E+02	1.091398120272E+02	1.07371756263549E+02	1.5E+02	3E+00	0E+00
1.41399291907306E+02	1.5E+02	1.5E+02	9.26119942458411E+01	8.48344350578104E+01	0E+00	0E+00
1.5E+02	1.5E+02	1.22413587231141E+02	7.22022992128587E+01	6.62553942406665E+01	-1E+00	1E+00
1.5E+02	1.5E+02	6.00219804676214E+01	4.30395015044172E+01	4.4386588784049E+01	-1E+00	1E+00
1.5E+02	1.31965859245202E+02	1.10971571218926E+02	1.31965859245202E+02	1.5E+02	0E+00	0E+00
1.5E+02	1.14972384383955E+02	9.66570649540471E+01	1.14823583213398E+02	1.5E+02	0E+00	0E+00
1.5E+02	7.85230646331134E+01	6.61071827047629E+01	7.8420955123856E+01	1.5E+02	1E+00	1E+00
1.39683679539907E+02	4.18944783691142E+01	3.07752224089313E+01	3.2174806182523E+01	5.02671446657424E+01	0E+00	1E+00
1.5E+02	1.35660729610921E+02	1.14073969644173E+02	1.3566929986923E+02	1.5E+02	0E+00	0E+00
